z_position,V_barrier,V_self_trapping,V_effective,psi_squared_density
6.316316316316318,0.028743878332201784,-1.2993530775689876e-08,0.02874386533867101,8.662353850459918e-10
6.336336336336338,0.02851724503597999,-1.1447809724392717e-08,0.028517233588170265,7.631873149595145e-10
6.356356356356358,0.028291689929395736,-1.0081927255482545e-08,0.02829167984746848,6.721284836988363e-10
6.376376376376378,0.028067215740099447,-8.87545550222298e-09,0.028067206864643944,5.91697033481532e-10
6.396396396396398,0.027843825093225777,-7.810227360812459e-09,0.027843817282998416,5.206818240541639e-10
6.416416416416418,0.027621520511945087,-6.870093323954841e-09,0.027621513641851763,4.580062215969894e-10
6.436436436436438,0.02740030441802309,-6.040703657218418e-09,0.027400298377319433,4.0271357714789456e-10
6.456456456456458,0.027180179132388828,-5.309313368637081e-09,0.02718017382307546,3.539542245758054e-10
6.476476476476478,0.026961146875710593,-4.664607668390666e-09,0.026961142211102924,3.109738445593777e-10
6.496496496496498,0.026743209768979776,-4.096545839061524e-09,0.026743205672433937,2.73103055937435e-10
6.516516516516518,0.02652636983410249,-3.5962216398830864e-09,0.02652636623788085,2.397481093255391e-10
6.536536536536538,0.026310628994498667,-3.1557385523942876e-09,0.026310625838760114,2.1038257015961918e-10
6.556556556556558,0.026095989075708693,-2.7680983416624345e-09,0.026095986307610352,1.845398894441623e-10
6.576576576576578,0.025882451806007317,-2.4271015582691435e-09,0.02588244937890576,1.6180677055127624e-10
6.596596596596598,0.0256700188170246,-2.1272587429761323e-09,0.025670016689765856,1.4181724953174216e-10
6.616616616616618,0.02545869164437399,-1.8637112196864977e-09,0.02545868978066277,1.2424741464576652e-10
6.636636636636638,0.02524847172828707,-1.632160474171999e-09,0.0252484700961266,1.0881069827813328e-10
6.656656656656658,0.025039360414255137,-1.4288052171272052e-09,0.02503935898544992,9.525368114181369e-11
6.676676676676678,0.024831358953677187,-1.2502853214215896e-09,0.024831357703391867,8.33523547614393e-11
6.696696696696698,0.02462446850451433,-1.093631905854033e-09,0.024624467410882422,7.29087937236022e-11
6.716716716716718,0.024418690131950457,-9.562229120917257e-10,0.024418689175727544,6.374819413944837e-11
6.736736736736738,0.02421402480905891,-8.357435885489965e-10,0.024214023973315322,5.5716239236599766e-11
6.756756756756758,0.024010473417475156,-7.30151355415614e-10,0.0240104726873238,4.8676757027707606e-11
6.776776776776778,0.02380803674807519,-6.376445795023603e-10,0.02380803611043061,4.250963863349069e-11
6.796796796796798,0.02360671550165956,-5.566348366028344e-10,0.023606714945024726,3.7108989106855624e-11
6.816816816816818,0.023406510289642884,-4.857222831915716e-10,0.023406509803920603,3.2381485546104776e-11
6.836836836836838,0.0232074216347487,-4.236737989602195e-10,0.023207421211074903,2.82449199306813e-11
6.856856856856858,0.02300944997170948,-3.694035973634484e-10,0.023009449602305884,2.462690649089656e-11
6.876876876876878,0.022812595647971678,-3.2195603339307837e-10,0.022812595326015643,2.1463735559538558e-11
6.896896896896898,0.02261685892440563,-2.8049036657533854e-10,0.02261685864391526,1.8699357771689238e-11
6.916916916916918,0.022422239976020244,-2.442672630123533e-10,0.02242223973175298,1.6284484200823557e-11
6.936936936936938,0.02222873889268223,-2.1263684345516838e-10,0.02222873868004539,1.4175789563677893e-11
6.956956956956958,0.022036355679839775,-1.8502810516494205e-10,0.02203635549481167,1.2335207010996137e-11
