time,z_barrier_pos,E_total,norm
24.6,-9.999753006992862,0.4488360072043324,1.0000000000027343
24.8,-9.999789445486433,0.46614747851636756,1.0000000000027618
25.0,-9.999825915191012,0.47451915961020535,1.0000000000027878
25.2,-9.999862126740842,0.4752437086666589,1.0000000000028113
25.400000000000002,-9.999897793723287,0.46944355682169403,1.00000000000284
25.6,-9.99993263647471,0.45390491218355167,1.0000000000028666
25.8,-9.999966381358668,0.43330271311935126,1.0000000000028904
26.0,-9.999998766141825,0.40828897880913556,1.000000000002913
26.2,-10.000029539991319,0.3783068988990212,1.0000000000029343
26.400000000000002,-10.000058463451403,0.3499411631770095,1.0000000000029596
26.6,-10.000085315881744,0.3234661822021664,1.0000000000029878
26.8,-10.000109892508547,0.298571617009247,1.000000000003012
27.0,-10.00013200416333,0.28260979071103914,1.0000000000030353
27.2,-10.00015148562347,0.27287091824104787,1.0000000000030618
27.400000000000002,-10.000168190242018,0.2690584363910193,1.0000000000030906
27.6,-10.000181991362972,0.2759933573152407,1.000000000003113
27.8,-10.000192786835456,0.28995866372487933,1.0000000000031393
28.0,-10.00020049844625,0.30867328640622893,1.0000000000031632
28.2,-10.000205069199595,0.33372153464635157,1.0000000000031857
28.400000000000002,-10.000206467079193,0.3622204864940288,1.000000000003211
28.6,-10.000204686895094,0.38897640477661494,1.0000000000032352
28.8,-10.000199744903815,0.4152181655726928,1.0000000000032578
29.0,-10.00019168397248,0.438344090478578,1.0000000000032798
29.2,-10.000180571365453,0.45447215178267025,1.0000000000033022
29.400000000000002,-10.000166499602079,0.46348703732388336,1.0000000000033276
29.6,-10.000149582829584,0.4647596023642064,1.0000000000033544
29.8,-10.000129957675377,0.4588144654158675,1.000000000003382
30.0,-10.000107785911105,0.443716349204684,1.0000000000034062
30.2,-10.000083245306282,0.42235368209221646,1.000000000003431
30.400000000000002,-10.000056533460567,0.3977029371923866,1.0000000000034603
30.6,-10.000027867281254,0.3686108193496159,1.0000000000034888
30.8,-9.99999747703077,0.3383330217572224,1.0000000000035152
31.0,-9.99996560463191,0.3114675539880894,1.0000000000035414
31.2,-9.99993250817622,0.28814613065376715,1.0000000000035694
31.400000000000002,-9.999898452834248,0.269077097222105,1.0000000000035958
31.6,-9.999863710204744,0.2576898940355471,1.0000000000036207
31.8,-9.999828559978914,0.25563607132021543,1.0000000000036493
32.0,-9.999793284970902,0.2604928079111403,1.0000000000036753
32.2,-9.999758168828018,0.2727652174749067,1.0000000000036986
32.4,-9.999723492606002,0.2924539013933699,1.0000000000037195
32.6,-9.999689538095097,0.31819031424928607,1.0000000000037448
32.8,-9.99965658094157,0.34502216478687364,1.0000000000037685
33.0,-9.99962488509931,0.3736826607672974,1.0000000000037907
33.2,-9.999594711249653,0.40160609280378035,1.0000000000038136
33.4,-9.999566306185239,0.4253826599229494,1.0000000000038343
33.6,-9.999539900114593,0.4424838210767846,1.0000000000038574
33.8,-9.999515714311695,0.4537372359438794,1.000000000003883
34.0,-9.999493950097225,0.4579978748231005,1.000000000003909
34.2,-9.999474790008493,0.4525647224441963,1.0000000000039306
34.4,-9.999458399955014,0.43882226353751225,1.000000000003955
34.6,-9.999444924466358,0.4204721302463381,1.0000000000039793
34.800000000000004,-9.999434483997243,0.3949708010046964,1.0000000000040028
35.0,-9.999427178751093,0.3659445201003395,1.0000000000040261
35.2,-9.999423084345539,0.33582269271598797,1.0000000000040496
35.4,-9.999422251497629,0.30712090998832964,1.0000000000040732
35.6,-9.999424707818063,0.28217412224669164,1.0000000000040985
35.800000000000004,-9.999430455086195,0.25981605817474035,1.0000000000041236
36.0,-9.999439471423203,0.24591262824233098,1.0000000000041485
36.2,-9.99945170834402,0.24177450925147914,1.0000000000041738
36.4,-9.999467092258397,0.2437885531320415,1.0000000000042006
36.6,-9.999485526290956,0.2530899563548716,1.000000000004225
36.800000000000004,-9.999506886037626,0.2722396119071493,1.0000000000042506
37.0,-9.999531026850063,0.29582876615022985,1.0000000000042761
37.2,-9.999557780179481,0.32192642818683026,1.0000000000042992
37.4,-9.999586956983432,0.35090648048687073,1.0000000000043248
37.6,-9.999618347774051,0.37972211247296145,1.0000000000043516
37.800000000000004,-9.999651725202963,0.40423751249231,1.0000000000043727
38.0,-9.999686848853596,0.4245634362981473,1.0000000000043963
38.2,-9.999723459012671,0.437157319235631,1.0000000000044225
38.4,-9.999761286871252,0.4434551173368957,1.0000000000044504
38.6,-9.999800055538481,0.44197874611350346,1.000000000004477
38.800000000000004,-9.999839475139712,0.4306519969105609,1.000000000004502
39.0,-9.99987925192347,0.4124983010986819,1.0000000000045253
39.2,-9.99991909188178,0.39148076449222,1.0000000000045495
39.4,-9.999958696042595,0.36393845536164143,1.0000000000045748
39.6,-9.999997766014388,0.33339337816021236,1.0000000000045963
39.800000000000004,-10.000036008884694,0.30578295238318143,1.0000000000046207
40.0,-10.000073133889234,0.28090472212343054,1.0000000000046485
